from,to,geodesic,centroid_dist,auc_gap,int_auc,ext_auc
C8_WashU,A2_Christiana,3.725141619603337,22.05244012886444,0.0271524966261808,0.9866666666666667,0.9595141700404859
C8_WashU,A7_Christiana,3.937108091135042,24.272606819373458,0.018275862068965476,0.9866666666666667,0.9683908045977012
C8_WashU,A8_Asterand,3.748915692812199,22.039064280621425,-0.006754385964912291,0.9866666666666667,0.993421052631579
C8_WashU,AC_IGC,3.9589216585101856,25.823648277693636,0.02416666666666678,0.9866666666666667,0.9624999999999999
C8_WashU,AN_MD_Anderson,3.885824259316369,20.07383340336447,0.06074074074074076,0.9866666666666667,0.9259259259259259
C8_WashU,AO_Asterand,3.867946808831716,20.495878916278198,-0.013333333333333308,0.9866666666666667,1.0
C8_WashU,AR_MD_Anderson,3.706484455622155,22.512250496734143,0.03258503401360546,0.9866666666666667,0.9540816326530612
C8_WashU,B6_Henry_Ford,3.823312252211973,22.525119852866755,0.09046783625730992,0.9866666666666667,0.8961988304093568
C8_WashU,BH_Pittsburgh,3.567194855230016,21.83451229726622,0.06248633879781418,0.9866666666666667,0.9241803278688525
C8_WashU,D8_Indivumed,3.6768192822807304,19.05324026104849,0.0007795698924731864,0.9866666666666667,0.9858870967741935
C8_WashU,E2_Emory,3.6262181338566033,19.616979164359083,0.007388591800356448,0.9866666666666667,0.9792780748663102
C8_WashU,E9_Indivumed,3.9894196189570628,21.48274818675855,-0.013333333333333308,0.9866666666666667,1.0
C8_WashU,EW_ILSBio,3.8153331047799464,21.613327709319922,-0.013333333333333308,0.9866666666666667,1.0
D8_Indivumed,A2_Christiana,3.310596922683604,15.834451062018658,0.025168690958164763,0.9897435897435898,0.964574898785425
D8_Indivumed,A7_Christiana,3.7324458958976967,18.02806219309309,0.024226348364279393,0.9897435897435898,0.9655172413793104
D8_Indivumed,A8_Asterand,3.4334582233930537,17.11828465643335,-0.006966936572199711,0.9897435897435898,0.9967105263157895
D8_Indivumed,AC_IGC,3.6951929167829594,19.149734441670336,0.0022435897435897356,0.9897435897435898,0.9875
D8_Indivumed,AN_MD_Anderson,3.8195554591400156,16.750178591905254,0.060731244064577417,0.9897435897435898,0.9290123456790124
D8_Indivumed,AO_Asterand,3.6327639301131396,16.433489706258577,-0.01025641025641022,0.9897435897435898,1.0
D8_Indivumed,AR_MD_Anderson,3.428112360499036,15.57953342320073,0.02800889586603872,0.9897435897435898,0.9617346938775511
D8_Indivumed,B6_Henry_Ford,3.5302669337190533,18.032893570162887,0.08769680611785868,0.9897435897435898,0.9020467836257311
